PLID,22m Restart Kick,5 second rule,50m Restart,50m Restart Kick,Accidental Knock On,Accidental Offside,Advantage,Attacking Catch,Attacking Loose Ball,Attempted Intercept,Bad Offload,Bad Pass,Bomb,Box,Break Pass,Bumped Off,Carried In Touch,Carried Over,Charge Down,Charging Into Ruck,Chase Tackle,Chip,Collapsing Maul,Complete Pass,Conversion,Cover Tackle,Cross Pitch,Defender Beaten,Defensive Catch,Defensive Loose Ball,Deliberate Knock On,Dissent,Dissent Advance,Drop Goal,Dropped Ball Unforced,Edge Tackle,FTSU,Failure To Find Touch,Forward Pass,Foul Play - Dangerous Throw,Foul Play - Fighting,Foul Play - Foot Contact,Foul Play - High Tackle,Foul Play - Late Tackle,Foul Play - Mid Air Tackle,Foul Play - Other,Foul Play?,Guard Tackle,Handling Err?,Hands In Ruck,In Goal Touchdown,Incomplete Pass,Initial Break,Intercepted Pass,Interception,Jackal,Key Pass,Kick Error,Kick Return,LO Offence?,Line Tackle,Lineout,Lineout Offence,Lineout Steal 15m+,Lineout Steal Back,Lineout Steal Front,Lineout Steal Middle,Lineout Steal Quick,Lineout Win 15m+,Lineout Win Back,Lineout Win Front,Lineout Win Middle,Lineout Win Quick,Lost Ball Forced,Lost In Ruck Or Maul,Low,Mark,Maul Obstruction,Miss Pass,No 8 Pass,No 8 Pick Up,Not Releasing,Not Rolling Away,Obstruction,Off Feet At Ruck,Off Target Pass,Offload,Offside,Offside At Kick,Offside At Restart,One Out Drive,Other Carry,Other Error,Other Offence,Other Tackle,Outpaced,Pass Error,Penalty Goal,Pick And Go,Poor Referee Signal,Positional,Receiver,Red,Referee Obstruction,Restart Catch,Restart Return,Ruck Pass,Scrum,Scrum Half Kick,Scrum Half Pass,Scrum Half Run,Scrum Offence,Start Period,Start Set 50m Restart Retained,Start Set Lineout Steal,Stepped,Support Carry,Supported Break,TEST,Tap Back,Techinal offence?,Techinical Offence?,Territorial,Throw 15m+,Throw Back,Throw Front,Throw Middle,Throw Quick,Touch Kick,Try Pass,Turnover Won,Video Ref Awarded,Video Ref Dissallowed,Video Review,Wrong Mark?,Wrong Side At Maul,Wrong Side At Ruck,Wrong Side Run,Yellow,metres per Pick And Go,metres per One Out Drive,metres per Kick Return,metres per Restart Return,metres per Support Carry,metres per Other Carry,PLFORN,PLSURN
27036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399325084364454,0.0,0.17997750281214847,0.0,0.0,0.0,0.08998875140607424,0.44994375703037115,0.08998875140607424,0.0,0.0,0.0,0.6299212598425197,0.0,0.0,2.7896512935883013,0.0,0.17997750281214847,0.0,2.0697412823397072,0.0,0.7199100112485939,0.0,0.0,0.0,0.0,0.35995500562429694,0.0,0.17997750281214847,0.0,0.0,0.0,0.0,0.0,0.08998875140607424,0.0,0.0,0.0,0.0,0.7199100112485939,0.0,0.17997750281214847,0.0,0.17997750281214847,0.2699662542182227,0.0,0.0,1.2598425196850394,0.0,0.0,0.08998875140607424,0.0,8.458942632170977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08998875140607424,0.0,0.08998875140607424,0.0,0.17997750281214847,0.17997750281214847,0.0,0.0,0.0,0.0,0.0,0.0,0.35995500562429694,0.08998875140607424,0.0,0.2699662542182227,0.08998875140607424,0.44994375703037115,0.0,0.0,0.0,4.679415073115861,3.779527559055118,0.0,0.0,0.44994375703037115,0.17997750281214847,0.0,0.0,1.1698537682789651,0.0,0.08998875140607424,0.0,0.0,0.0,0.2699662542182227,0.8998875140607423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35995500562429694,0.08998875140607424,0.0,0.17997750281214847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08998875140607424,0.0,0.0,0.0,0.0,0.0,0.08998875140607424,0.0,0.0,0.0,0.8666666666666667,0.3939393939393939,0.14285714285714285,0.14492753623188406,0.0,0.3925233644859813,Dylan,Nel
27043,0.0,0.0,0.0,2.5806451612903225,0.0,0.0,0.0,0.0,0.5161290322580645,0.0,0.17204301075268819,0.0,0.0,0.0,0.34408602150537637,1.5483870967741935,0.0,0.0,0.0,0.0,1.032258064516129,1.2043010752688172,0.0,7.913978494623656,1.2043010752688172,1.5483870967741935,1.2043010752688172,0.6881720430107527,1.2043010752688172,1.2043010752688172,0.0,0.0,0.0,0.0,0.17204301075268819,0.34408602150537637,0.0,0.0,0.0,0.0,0.0,0.0,0.34408602150537637,0.0,0.0,0.0,0.0,0.17204301075268819,0.0,0.0,0.0,0.5161290322580645,0.34408602150537637,0.0,0.0,0.17204301075268819,0.0,0.5161290322580645,0.5161290322580645,0.0,3.78494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.6881720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34408602150537637,0.6881720430107527,0.0,0.0,0.0,0.0,5.505376344086022,0.17204301075268819,0.0,0.34408602150537637,0.34408602150537637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34408602150537637,0.0,0.0,0.0,0.17204301075268819,0.0,0.0,2.064516129032258,0.0,0.0,0.0,0.0,0.0,3.4408602150537635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.5,0.0,0.2831858407079646,Aleksandr,Budychenko
27044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3972194637537239,0.8738828202581926,0.0,0.07944389275074479,0.07944389275074479,0.0,0.0,0.15888778550148958,0.31777557100297915,0.0,0.0,0.0,0.0,1.1916583912611718,0.0,0.07944389275074479,3.1777557100297913,0.0,1.7477656405163853,0.0,1.9860973187686195,0.714995034756703,0.6355511420059583,0.0,0.0,0.0,0.0,0.8738828202581926,0.15888778550148958,0.0,0.0,0.07944389275074479,0.0,0.0,0.0,0.07944389275074479,0.0,0.0,0.0,0.0,1.3505461767626614,0.0,0.0,0.0,0.31777557100297915,0.15888778550148958,0.0,0.07944389275074479,0.4766633565044687,0.0,0.0,0.714995034756703,0.0,14.379344587884805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766633565044687,0.15888778550148958,1.0327706057596822,0.0,0.31777557100297915,0.714995034756703,0.0,0.0,0.0,0.0,0.0,0.0,0.23833167825223436,0.07944389275074479,0.0,0.07944389275074479,0.0,1.5888778550148956,0.23833167825223436,0.0,0.0,4.131082423038729,5.640516385302879,0.0,0.0,2.7805362462760677,0.07944389275074479,0.0,0.0,2.542204568023833,0.0,0.23833167825223436,0.0,0.0,0.0,0.23833167825223436,0.31777557100297915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7944389275074478,0.6355511420059583,0.15888778550148958,0.07944389275074479,0.0,0.0,0.0,0.07944389275074479,0.0,0.0,0.0,0.0,0.0,0.0,0.07944389275074479,0.0,0.0,0.0,0.0,0.0,0.0,0.15888778550148958,0.0,0.0,0.6530612244897959,1.0612244897959184,0.10714285714285714,0.15384615384615385,0.4,0.7029702970297029,Mikheil,Gachechiladze
27049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507836990595611,0.0,0.0,0.0,0.0,0.0,0.0,0.6687565308254964,0.0,0.0,0.0,0.08359456635318704,1.2539184952978055,0.0,0.0,0.5851619644723093,0.0,0.1671891327063741,0.0,0.5015673981191222,0.0,0.0,0.0,0.0,0.0,0.0,0.1671891327063741,0.2507836990595611,0.08359456635318704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08359456635318704,0.0,0.9195402298850575,0.0,0.0,0.0,0.08359456635318704,0.08359456635318704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.365726227795193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08359456635318704,0.0,0.0,0.08359456635318704,0.08359456635318704,0.0,0.0,0.0,0.0,1.2539184952978055,1.9226750261233019,0.1671891327063741,0.1671891327063741,0.0,0.08359456635318704,0.0,0.08359456635318704,0.08359456635318704,0.0,0.0,3.4273772204806687,0.8359456635318704,0.0,0.0,0.5015673981191222,0.1671891327063741,0.0,0.0,0.7523510971786833,0.0,0.08359456635318704,0.0,0.08359456635318704,0.0,0.0,0.0,0.0,0.0,0.0,3.1765935214211076,1.1703239289446186,1.1703239289446186,0.0,0.0,0.0,0.2507836990595611,0.1671891327063741,0.0,7.35632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671891327063741,0.0,0.0,0.08359456635318704,0.3103448275862069,1.4642857142857142,0.0,0.0,0.6666666666666666,1.6666666666666667,Valery,Morozov
27056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520912547528517,0.0,0.07604562737642585,0.0,0.0,0.0,0.0,0.532319391634981,0.0,0.0,0.0,0.0,1.2927756653992395,0.0,0.1520912547528517,2.2053231939163496,0.0,0.07604562737642585,0.0,0.1520912547528517,0.0,0.1520912547528517,0.0,0.0,0.0,0.0,0.3041825095057034,0.07604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125475285171103,0.0,0.0,0.0,0.22813688212927757,0.0,0.0,0.0,0.1520912547528517,0.0,0.0,0.0,0.0,7.072243346007604,0.0,0.0,0.0,0.0,0.3041825095057034,0.38022813688212925,0.0,0.07604562737642585,0.7604562737642585,1.5969581749049429,3.4220532319391634,0.0,0.3041825095057034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07604562737642585,0.1520912547528517,0.0,0.0,0.0,0.38022813688212925,0.07604562737642585,0.0,0.0,2.3574144486692012,0.8365019011406843,0.0,0.0,0.6083650190114068,0.1520912547528517,0.0,0.0,1.2927756653992395,0.0,0.1520912547528517,0.0,0.0,0.0,1.2167300380228137,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041825095057034,0.22813688212927757,0.07604562737642585,0.0,0.07604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,1.9375,0.0,0.22727272727272727,0.375,1.0,Guillaume,Ducat
27058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036053130929791,0.0,0.0,0.0,0.0,0.0,0.15180265654648956,1.0626185958254268,0.0,0.0,0.0,0.0,0.45540796963946867,0.0,0.15180265654648956,1.5180265654648954,0.0,0.9108159392789373,0.0,0.3036053130929791,0.0,0.45540796963946867,0.0,0.0,0.0,0.0,0.45540796963946867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15180265654648956,0.0,0.45540796963946867,0.0,0.0,0.0,0.15180265654648956,0.0,0.0,0.0,0.9108159392789373,0.0,0.0,0.0,0.0,11.081593927893737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036053130929791,0.15180265654648956,0.3036053130929791,0.0,0.3036053130929791,0.45540796963946867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45540796963946867,0.0,0.3036053130929791,0.0,0.15180265654648956,0.15180265654648956,0.0,0.0,4.857685009487666,1.0626185958254268,0.0,0.0,1.2144212523719164,0.3036053130929791,0.0,0.0,1.5180265654648954,0.0,0.15180265654648956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15180265654648956,0.7590132827324477,0.3036053130929791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036053130929791,0.0,0.3036053130929791,0.5,0.7272727272727273,0.0,0.0,0.21739130434782608,1.0,Arnaud,Duputs
27065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13179571663920922,0.0,0.0,0.0,0.0,0.26359143327841844,0.13179571663920922,0.0,0.0,0.0,0.9225700164744646,0.0,0.0,2.1087314662273475,0.0,0.9225700164744646,0.0,1.3179571663920921,0.0,1.0543657331136738,0.0,0.0,0.0,0.0,0.39538714991762763,0.0,0.13179571663920922,0.0,0.13179571663920922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271828665568369,0.0,0.0,0.0,0.26359143327841844,0.9225700164744646,0.0,0.0,2.2405271828665567,0.0,0.0,0.0,0.0,7.907742998352553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13179571663920922,0.0,0.13179571663920922,0.0,0.0,0.0,0.26359143327841844,0.0,0.0,0.0,0.0,0.0,0.0,0.13179571663920922,0.26359143327841844,0.0,0.39538714991762763,0.0,0.6589785831960461,0.39538714991762763,0.0,0.0,0.6589785831960461,4.085667215815485,0.0,0.0,1.0543657331136738,0.0,0.0,0.0,0.39538714991762763,0.0,0.13179571663920922,0.0,0.0,0.0,0.13179571663920922,0.13179571663920922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589785831960461,0.9225700164744646,0.26359143327841844,0.6589785831960461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13179571663920922,0.0,0.0,0.0,0.0,0.0,0.0,0.13179571663920922,0.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.0,0.0958904109589041,0.1297071129707113,Daniel,Maartens
27072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6423357664233577,1.051094890510949,0.058394160583941604,0.11678832116788321,0.11678832116788321,0.058394160583941604,0.0,0.8759124087591241,0.058394160583941604,0.11678832116788321,0.11678832116788321,0.0,0.0,1.3430656934306568,0.17518248175182483,0.0,3.562043795620438,0.0,0.7007299270072993,0.058394160583941604,4.671532846715328,1.635036496350365,1.4598540145985401,0.0,0.0,0.0,0.0,0.8175182481751825,0.46715328467153283,0.35036496350364965,0.0,0.291970802919708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17518248175182483,0.0,0.0,0.11678832116788321,0.35036496350364965,2.394160583941606,0.11678832116788321,0.40875912408759124,0.23357664233576642,0.0,0.35036496350364965,1.9854014598540146,0.0,2.0437956204379564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058394160583941604,0.35036496350364965,0.0,0.46715328467153283,0.0,0.0,0.0,0.0,0.0,0.291970802919708,0.0,0.0,0.0,0.058394160583941604,1.5182481751824817,0.23357664233576642,0.0,0.0,0.9927007299270073,6.481751824817518,0.0,0.0,0.23357664233576642,0.11678832116788321,0.058394160583941604,0.0,0.291970802919708,0.0,0.058394160583941604,0.0,0.0,0.0,0.5255474452554745,0.35036496350364965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40875912408759124,1.2846715328467153,0.5255474452554745,1.1094890510948905,0.17518248175182483,0.0,0.0,1.3430656934306568,0.0,0.0,0.0,0.0,0.11678832116788321,0.11678832116788321,0.35036496350364965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058394160583941604,0.0,0.08928571428571429,0.18681318681318682,0.11221122112211221,0.17647058823529413,0.0912863070539419,0.15205479452054796,Salesi,Rayasi
27073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375527426160338,0.0,0.0,0.0,0.0,0.0,0.0,1.0126582278481013,0.0,0.0,0.0,0.0,1.4627285513361463,0.0,0.0,1.2376933895921238,0.0,0.22503516174402252,0.0,0.3375527426160338,0.0,0.22503516174402252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11251758087201126,0.22503516174402252,0.0,1.1251758087201127,0.0,0.0,0.0,0.0,0.11251758087201126,0.0,0.0,0.22503516174402252,0.0,0.0,0.11251758087201126,0.0,4.388185654008439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22503516174402252,0.22503516174402252,0.0,0.0,0.0,0.0,0.9001406469760901,0.7876230661040788,0.0,0.22503516174402252,0.0,0.0,0.0,0.22503516174402252,0.11251758087201126,0.0,0.0,2.4753867791842477,1.1251758087201127,0.0,0.0,0.6751054852320676,0.11251758087201126,0.0,0.0,0.9001406469760901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11251758087201126,6.300984528832631,1.0126582278481013,1.8002812939521802,0.0,0.0,0.0,0.3375527426160338,0.3375527426160338,0.11251758087201126,5.400843881856541,0.22503516174402252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11251758087201126,0.4,1.5714285714285714,0.3333333333333333,0.0,0.16666666666666666,0.4,Conraad,Van Vuuren
27076,0.0,0.0,0.0,0.0,0.20253164556962025,0.0,0.0,0.4050632911392405,0.810126582278481,0.0,0.0,0.0,0.0,0.0,0.4050632911392405,0.6075949367088608,0.0,0.0,0.0,0.0,1.0126582278481013,0.0,0.0,2.430379746835443,0.0,0.20253164556962025,0.0,1.2151898734177216,1.8227848101265822,1.8227848101265822,0.0,0.0,0.0,0.0,0.20253164556962025,0.6075949367088608,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050632911392405,0.4050632911392405,0.0,0.20253164556962025,0.0,0.0,0.20253164556962025,1.8227848101265822,0.0,1.0126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20253164556962025,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0.6075949367088608,0.0,0.0,0.0,0.0,0.6075949367088608,0.20253164556962025,0.20253164556962025,0.0,0.4050632911392405,3.4430379746835444,0.0,0.0,0.0,0.20253164556962025,0.0,0.0,0.0,0.0,0.20253164556962025,0.0,0.0,0.0,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0126582278481013,0.810126582278481,0.4050632911392405,0.0,0.0,0.0,0.0,2.0253164556962027,0.0,0.0,0.0,0.0,0.4050632911392405,0.0,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21951219512195122,0.0,0.13333333333333333,0.288135593220339,Giovanni,D'Onofrio
27077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519902518277823,0.0,0.0,0.0,0.0,0.0,0.0,0.519902518277823,0.06498781478472787,0.0,0.0,0.0,2.079610073111292,0.0,0.12997562956945574,0.12997562956945574,0.0,0.2599512591389115,0.0,0.7798537774167345,0.06498781478472787,0.519902518277823,0.0,0.0,0.06498781478472787,0.0,0.32493907392363935,0.06498781478472787,0.1949634443541836,0.0,0.0,0.0,0.0,0.0,0.06498781478472787,0.0,0.0,0.0,0.0,1.1047928513403737,0.0,0.1949634443541836,0.0,0.0,0.06498781478472787,0.0,0.0,0.7798537774167345,0.0,0.0,0.06498781478472787,0.0,9.553208773354996,0.0,0.0,0.06498781478472787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06498781478472787,0.2599512591389115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12997562956945574,0.0,0.0,0.0,0.1949634443541836,0.2599512591389115,0.0,0.0,1.8846466287571082,2.339561332250203,0.0,0.0,0.7798537774167345,0.2599512591389115,0.0,0.0,0.7798537774167345,0.0,0.12997562956945574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45491470349309504,0.45491470349309504,0.12997562956945574,0.32493907392363935,0.0,0.0,0.0,0.0,0.06498781478472787,2.1445978878960195,4.159220146222584,5.004061738424046,0.0,0.0,0.06498781478472787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.45,0.5,0.0,0.19444444444444445,0.2535211267605634,Vincent,Giudicelli
27078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4507042253521127,0.0,0.0,0.0,0.0,1.1267605633802817,0.0,0.0,1.1267605633802817,0.0,0.4507042253521127,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,10.140845070422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,1.8028169014084507,1.8028169014084507,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.22535211267605634,0.0,0.0,1.5774647887323943,1.352112676056338,0.0,0.0,1.1267605633802817,0.4507042253521127,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.4507042253521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676056338028169,0.0,0.0,0.4507042253521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.3157894736842105,FP,Pelser
27083,0.0,0.0,0.0,0.0,0.0,0.0,0.17278617710583155,0.17278617710583155,1.1231101511879051,0.0,0.0,0.0,0.08639308855291578,0.0,0.17278617710583155,0.5183585313174947,0.17278617710583155,0.08639308855291578,0.0,0.0,1.2095032397408207,0.2591792656587473,0.0,2.678185745140389,0.0,0.5183585313174947,0.0,3.1965442764578835,1.2958963282937366,1.3822894168466524,0.0,0.0,0.0,0.0,0.6047516198704104,0.8639308855291578,0.3455723542116631,0.0,0.2591792656587473,0.0,0.0,0.0,0.08639308855291578,0.0,0.0,0.0,0.0,0.2591792656587473,0.0,0.0,0.0,0.2591792656587473,1.2958963282937366,0.0,0.0,0.08639308855291578,0.0,0.0,1.2958963282937366,0.0,2.3326133909287257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08639308855291578,0.17278617710583155,0.08639308855291578,0.08639308855291578,0.0,0.0,0.0,0.0,0.0,0.17278617710583155,0.0,0.0,0.17278617710583155,0.08639308855291578,1.1231101511879051,0.08639308855291578,0.0,0.0,1.468682505399568,4.751619870410368,0.0,0.08639308855291578,0.2591792656587473,0.0,0.0,0.0,0.9503239740820735,0.0,0.0,0.0,0.0,0.0,0.7775377969762419,0.7775377969762419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775377969762419,1.2095032397408207,0.5183585313174947,0.6911447084233262,0.17278617710583155,0.0,0.0,0.3455723542116631,0.0,0.0,0.0,0.0,0.08639308855291578,0.0,0.2591792656587473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.3269230769230769,0.12195121951219512,0.13846153846153847,0.09395973154362416,0.16272189349112426,Marika,Koroibete
27084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535475234270415,0.0,0.0,0.0,0.0,0.0,0.214190093708166,0.856760374832664,0.107095046854083,0.0,0.0,0.0,1.392235609103079,0.0,0.0,0.856760374832664,0.0,0.321285140562249,0.0,0.428380187416332,0.0,1.07095046854083,0.0,0.0,0.0,0.0,0.321285140562249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107095046854083,0.0,0.963855421686747,0.0,0.0,0.0,0.0,0.214190093708166,0.0,0.0,0.214190093708166,0.0,0.0,0.0,0.0,10.923694779116465,0.0,0.107095046854083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642570281124498,0.428380187416332,0.0,0.0,0.0,0.0,0.0,0.0,0.107095046854083,0.0,0.0,0.0,0.0,0.321285140562249,0.214190093708166,0.0,0.0,4.3908969210174025,2.463186077643909,0.0,0.0,0.963855421686747,0.0,0.0,0.0,0.535475234270415,0.0,0.214190093708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107095046854083,0.0,0.0,0.0,0.856760374832664,0.535475234270415,0.107095046854083,0.0,0.0,0.0,0.0,0.0,0.0,2.14190093708166,5.997322623828648,5.6760374832663985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214190093708166,0.0,0.0,0.107095046854083,0.2,1.5185185185185186,0.0,0.0,0.3125,0.5,Massimo,Ceciliani
27085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42272126816380445,0.0,0.0,0.0,0.0,0.0,0.10568031704095111,1.056803170409511,0.0,0.0,0.0,0.0,0.8454425363276089,0.0,0.10568031704095111,1.796565389696169,0.0,0.0,0.0,1.2681638044914134,0.0,0.6340819022457067,0.10568031704095111,0.0,0.0,0.0,0.10568031704095111,0.0,0.10568031704095111,0.0,0.0,0.0,0.10568031704095111,0.0,0.10568031704095111,0.0,0.0,0.0,0.0,1.056803170409511,0.0,0.0,0.0,0.0,0.21136063408190223,0.0,0.0,1.9022457067371201,0.0,0.0,0.0,0.0,9.299867899603699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10568031704095111,0.5284015852047556,0.0,0.0,0.10568031704095111,0.0,1.3738441215323645,2.642007926023778,0.0,0.0,0.21136063408190223,0.21136063408190223,0.0,0.10568031704095111,0.0,0.0,0.0,5.601056803170409,1.796565389696169,0.0,0.0,0.21136063408190223,0.21136063408190223,0.0,0.0,1.6908850726552178,0.0,0.21136063408190223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10568031704095111,3.276089828269485,0.21136063408190223,0.9511228533685601,0.0,0.0,0.0,0.5284015852047556,0.10568031704095111,0.0,7.926023778071334,0.10568031704095111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7464788732394366,0.0,0.0,0.16666666666666666,0.5151515151515151,Nephi,Leatigaga
